antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'root vegetables', 'other vegetables'})",frozenset({'rolls/buns'}),0.047381799694966954,0.18393492628368074,0.012201321809862735,0.2575107296137339,1.4000099644837327,0.003486153975780861,1.0990934229820948
frozenset({'pastry'}),frozenset({'rolls/buns'}),0.08896797153024912,0.18393492628368074,0.02094560244026436,0.2354285714285714,1.2799557766721943,0.004581285155239381,1.0673496853539304
frozenset({'soda'}),frozenset({'UHT-milk'}),0.17437722419928825,0.03345195729537367,0.007625826131164209,0.043731778425655975,1.3073010359158859,0.0017925666739638194,1.0107499349014843
frozenset({'curd'}),frozenset({'yogurt'}),0.05327910523640061,0.13950177935943062,0.01728520589730554,0.3244274809160305,2.325615360648076,0.009852675914149298,1.2737318294227638
frozenset({'other vegetables'}),frozenset({'chocolate'}),0.1934926283680732,0.04961870869344179,0.012709710218607015,0.06568575932737782,1.3238103339851657,0.0031088558572832,1.0171966239349721
"frozenset({'root vegetables', 'beef'})",frozenset({'whole milk'}),0.017386883579054397,0.25551601423487547,0.008032536858159633,0.4619883040935672,1.8080600759093646,0.0035899096660738476,1.3837691474547424
frozenset({'root vegetables'}),frozenset({'yogurt'}),0.10899847483477376,0.13950177935943062,0.025826131164209457,0.2369402985074627,1.6984750989948219,0.010620649977294398,1.1276944896414307
frozenset({'root vegetables'}),frozenset({'chicken'}),0.10899847483477376,0.04290798169801729,0.010879511947127605,0.09981343283582089,2.32622064440829,0.0062026073838053345,1.0632151747354668
frozenset({'pastry'}),frozenset({'citrus fruit'}),0.08896797153024912,0.08276563294356888,0.009761057447890189,0.10971428571428571,1.3256019656019655,0.002397566972483704,1.0302696677463121
frozenset({'other vegetables'}),frozenset({'waffles'}),0.1934926283680732,0.038434163701067614,0.010066090493136757,0.05202312138728324,1.3535645472061657,0.002629363139488392,1.0143346931689958
frozenset({'tropical fruit'}),frozenset({'napkins'}),0.10493136756481952,0.05236400610066091,0.010066090493136757,0.09593023255813954,1.831988033416121,0.004571463721821855,1.0481890093291724
frozenset({'frankfurter'}),frozenset({'sausage'}),0.058973055414336555,0.09395017793594305,0.010066090493136757,0.1706896551724138,1.8168103448275863,0.004525561443533607,1.09253408897537
frozenset({'sausage'}),frozenset({'rolls/buns'}),0.09395017793594305,0.18393492628368074,0.030604982206405694,0.3257575757575758,1.7710479588589043,0.013324263153419318,1.210343704837687
frozenset({'other vegetables'}),frozenset({'grapes'}),0.1934926283680732,0.022369089984748347,0.009049313675648195,0.04676826064109301,2.0907538336597717,0.004721059660297295,1.0255962633732214
frozenset({'whole milk'}),frozenset({'specialty chocolate'}),0.25551601423487547,0.03040162684290798,0.008032536858159633,0.03143653004377238,1.0340410467575296,0.000264434341003786,1.001068492910342
"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'citrus fruit'}),0.035892221657346214,0.08276563294356888,0.009049313675648195,0.2521246458923513,3.0462480250015664,0.0060786712324270645,1.226453528677728
"frozenset({'sausage', 'other vegetables'})",frozenset({'yogurt'}),0.026944585663446874,0.13950177935943062,0.00813421453990849,0.3018867924528302,2.1640354254909506,0.004375396895755047,1.2326055592959506
"frozenset({'whole milk', 'soda'})",frozenset({'rolls/buns'}),0.040061006609049314,0.18393492628368074,0.008845958312150484,0.22081218274111677,1.2004907779208862,0.0014773400146649504,1.0473278144763187
frozenset({'long life bakery product'}),frozenset({'soda'}),0.037417386883579054,0.17437722419928825,0.007625826131164209,0.20380434782608695,1.1687555456965395,0.0011010860696148367,1.0369596638043068
"frozenset({'root vegetables', 'whole milk'})",frozenset({'citrus fruit'}),0.048906964921199794,0.08276563294356888,0.009150991357397052,0.18711018711018712,2.260723206669153,0.00510317545034503,1.1283624822356608
frozenset({'frankfurter'}),frozenset({'whole milk'}),0.058973055414336555,0.25551601423487547,0.020538891713268937,0.3482758620689655,1.3630294880414944,0.0054703316465452186,1.1423299252480745
frozenset({'whole milk'}),frozenset({'rolls/buns'}),0.25551601423487547,0.18393492628368074,0.05663446873411286,0.22164743334659767,1.2050317893663836,0.009636149491521126,1.0484517025813447
frozenset({'shopping bags'}),frozenset({'soda'}),0.09852567361464158,0.17437722419928825,0.024605998983223184,0.2497420020639835,1.4321939302036606,0.007425365505936931,1.1004518153382252
frozenset({'root vegetables'}),frozenset({'margarine'}),0.10899847483477376,0.05856634468734113,0.011082867310625319,0.10167910447761196,1.7361354037106138,0.004699225063057481,1.0479926048755663
frozenset({'tropical fruit'}),frozenset({'bottled water'}),0.10493136756481952,0.11052364006100661,0.018505338078291814,0.1763565891472868,1.595645864087917,0.006907941378448518,1.0799289452435779
frozenset({'tropical fruit'}),frozenset({'soda'}),0.10493136756481952,0.17437722419928825,0.020843924758515507,0.1986434108527132,1.1391591520329063,0.002546284151127051,1.0302813840705376
frozenset({'pastry'}),frozenset({'yogurt'}),0.08896797153024912,0.13950177935943062,0.017691916624300967,0.19885714285714287,1.4254810495626822,0.00528072628983205,1.074088363852351
frozenset({'whipped/sour cream'}),frozenset({'rolls/buns'}),0.07168276563294357,0.18393492628368074,0.014641586171835282,0.20425531914893616,1.1104759888500757,0.001456621959329444,1.0255363225846792
frozenset({'curd'}),frozenset({'whipped/sour cream'}),0.05327910523640061,0.07168276563294357,0.01047280122013218,0.1965648854961832,2.7421498565318605,0.0066536076063383395,1.1554352275732485
frozenset({'other vegetables'}),frozenset({'newspapers'}),0.1934926283680732,0.07981698017285206,0.019318759532282664,0.09984235417761429,1.2508911507475624,0.0038747622502351316,1.0222465188155647
frozenset({'pork'}),frozenset({'rolls/buns'}),0.05765124555160142,0.18393492628368074,0.01128622267412303,0.19576719576719578,1.064328562946584,0.0006821450734268448,1.0147124929762128
"frozenset({'whole milk', 'bottled water'})",frozenset({'rolls/buns'}),0.03436705643111337,0.18393492628368074,0.008744280630401627,0.25443786982248523,1.3833037311797358,0.002422978639157693,1.0945634718893489
frozenset({'pastry'}),frozenset({'soda'}),0.08896797153024912,0.17437722419928825,0.021047280122013217,0.23657142857142854,1.3566647230320699,0.0055332922039270736,1.0814669593197945
frozenset({'beef'}),frozenset({'yogurt'}),0.05246568378240976,0.13950177935943062,0.011692933401118455,0.22286821705426357,1.5976012498022465,0.004373877158163072,1.1072745183305082
frozenset({'root vegetables'}),frozenset({'whipped/sour cream'}),0.10899847483477376,0.07168276563294357,0.01708185053380783,0.15671641791044777,2.186249603048587,0.009268538407878446,1.1008363664175713
frozenset({'tropical fruit'}),frozenset({'frozen vegetables'}),0.10493136756481952,0.04809354346720895,0.008744280630401627,0.08333333333333333,1.7327343199436223,0.0036977593433492996,1.0384434071266813
"frozenset({'whole milk', 'other vegetables'})",frozenset({'chicken'}),0.07483477376715811,0.04290798169801729,0.008439247585155059,0.11277173913043478,2.6282228776014835,0.005228238481978575,1.0787438368610403
frozenset({'domestic eggs'}),frozenset({'rolls/buns'}),0.06344687341128623,0.18393492628368074,0.015658362989323844,0.24679487179487178,1.3417510028206543,0.003988267005488887,1.083456608508475
frozenset({'fruit/vegetable juice'}),frozenset({'rolls/buns'}),0.0722928317234367,0.18393492628368074,0.014539908490086425,0.2011251758087201,1.0934583217682488,0.0012427318161975596,1.021518076430111
frozenset({'pastry'}),frozenset({'pip fruit'}),0.08896797153024912,0.07564819522114896,0.010676156583629894,0.12,1.586290322580645,0.003945890104879985,1.0503997781577852
frozenset({'shopping bags'}),frozenset({'coffee'}),0.09852567361464158,0.05805795627859685,0.009354346720894764,0.09494324045407637,1.635318336017235,0.0036341474698565997,1.0407546640433747
frozenset({'fruit/vegetable juice'}),frozenset({'shopping bags'}),0.0722928317234367,0.09852567361464158,0.010676156583629894,0.14767932489451477,1.4988918063339038,0.0035534566405683622,1.0576703730362869
frozenset({'shopping bags'}),frozenset({'domestic eggs'}),0.09852567361464158,0.06344687341128623,0.009049313675648195,0.09184726522187824,1.447624765155725,0.002798167734058327,1.0312727041641634
frozenset({'fruit/vegetable juice'}),frozenset({'newspapers'}),0.0722928317234367,0.07981698017285206,0.008235892221657347,0.1139240506329114,1.427315971942272,0.0024656967053484687,1.0384922652334956
"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'rolls/buns'}),0.035892221657346214,0.18393492628368074,0.007829181494661922,0.21813031161473087,1.1859102347876607,0.0012273483499604162,1.0437354022531184
frozenset({'other vegetables'}),frozenset({'yogurt'}),0.1934926283680732,0.13950177935943062,0.04341637010676157,0.22438255386232264,1.6084565723294044,0.016423804156482313,1.10943639151694
frozenset({'curd'}),frozenset({'other vegetables'}),0.05327910523640061,0.1934926283680732,0.017183528215556684,0.32251908396946566,1.6668287918232763,0.006874414106266357,1.1904503175637453
frozenset({'tropical fruit'}),frozenset({'yogurt'}),0.10493136756481952,0.13950177935943062,0.029283172343670564,0.27906976744186046,2.0004746084480303,0.014645059857759797,1.1935943060498222
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'bottled water'}),0.04229791560752415,0.11052364006100661,0.008032536858159633,0.18990384615384615,1.7182192519991508,0.003357617258222801,1.0979886223579265
"frozenset({'root vegetables', 'yogurt'})",frozenset({'tropical fruit'}),0.025826131164209457,0.10493136756481952,0.00813421453990849,0.31496062992125984,3.00158701092596,0.005424243277939587,1.3065944404513554
frozenset({'bottled water'}),frozenset({'shopping bags'}),0.11052364006100661,0.09852567361464158,0.010981189628876462,0.09935602575896964,1.0084277743441346,9.177354152360012e-05,1.0009219538109138
frozenset({'bottled water'}),frozenset({'newspapers'}),0.11052364006100661,0.07981698017285206,0.01128622267412303,0.10211591536338546,1.2793758313361732,0.002464559486742228,1.0248349821230633
"frozenset({'root vegetables', 'whole milk'})",frozenset({'pip fruit'}),0.048906964921199794,0.07564819522114896,0.008947635993899338,0.18295218295218296,2.4184606442670957,0.005247912363866533,1.1313313437624106
frozenset({'whole milk'}),frozenset({'napkins'}),0.25551601423487547,0.05236400610066091,0.019725470259278087,0.07719856744926382,1.4742677880844846,0.006345628131066509,1.0269121400038979
frozenset({'brown bread'}),frozenset({'yogurt'}),0.06487036095577021,0.13950177935943062,0.014539908490086425,0.22413793103448273,1.606703026038001,0.005490377709067946,1.1090865954922895
frozenset({'waffles'}),frozenset({'yogurt'}),0.038434163701067614,0.13950177935943062,0.0075241484494153535,0.19576719576719578,1.403331173739337,0.002162514224924782,1.0699616032964976
"frozenset({'whole milk', 'other vegetables'})",frozenset({'citrus fruit'}),0.07483477376715811,0.08276563294356888,0.013014743263853584,0.17391304347826086,2.1012712317060145,0.006820995846825958,1.1103363390683114
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'citrus fruit'}),0.04229791560752415,0.08276563294356888,0.009049313675648195,0.2139423076923077,2.5849171942921947,0.005548499918197798,1.1668791947873864
frozenset({'bottled water'}),frozenset({'sausage'}),0.11052364006100661,0.09395017793594305,0.011997966446365024,0.10855565777368906,1.1554598422123723,0.001614250796505328,1.016384062521806
frozenset({'root vegetables'}),frozenset({'newspapers'}),0.10899847483477376,0.07981698017285206,0.011489578037620742,0.10541044776119403,1.320651915581329,0.002789648932862491,1.0286091733625677
frozenset({'tropical fruit'}),frozenset({'sausage'}),0.10493136756481952,0.09395017793594305,0.013929842399593289,0.1327519379844961,1.4130035823349776,0.004071521745816651,1.0447412473409015
frozenset({'brown bread'}),frozenset({'pip fruit'}),0.06487036095577021,0.07564819522114896,0.007625826131164209,0.11755485893416927,1.5539677924967132,0.002718500401515705,1.0474892565699947
frozenset({'pork'}),frozenset({'soda'}),0.05765124555160142,0.17437722419928825,0.011896288764616167,0.20634920634920637,1.183349530288306,0.0018432245936963465,1.0402846975088968
frozenset({'whole milk'}),frozenset({'coffee'}),0.25551601423487547,0.05805795627859685,0.018708693441789527,0.0732192598487863,1.2611408417037009,0.0038739558588597976,1.0163591051403547
frozenset({'yogurt'}),frozenset({'butter'}),0.13950177935943062,0.05541433655312659,0.014641586171835282,0.10495626822157433,1.894027335704924,0.006911187620651786,1.0553514089976468
frozenset({'chicken'}),frozenset({'rolls/buns'}),0.04290798169801729,0.18393492628368074,0.009659379766141332,0.22511848341232227,1.2239028658707514,0.001767103315535,1.0531481991079106
frozenset({'whipped/sour cream'}),frozenset({'yogurt'}),0.07168276563294357,0.13950177935943062,0.02074224707676665,0.2893617021276596,2.0742509769865394,0.010742373721565982,1.210880729643915
frozenset({'tropical fruit'}),frozenset({'margarine'}),0.10493136756481952,0.05856634468734113,0.009354346720894764,0.08914728682170543,1.522158968561585,0.0032089000795794565,1.0335739705134723
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'yogurt'}),0.04229791560752415,0.13950177935943062,0.015149974580579562,0.3581730769230769,2.5675161891679745,0.009249340090134912,1.3407013475148946
frozenset({'fruit/vegetable juice'}),frozenset({'soda'}),0.0722928317234367,0.17437722419928825,0.01840366039654296,0.2545710267229255,1.459886908349838,0.0057974370711038215,1.1075807426307662
"frozenset({'root vegetables', 'other vegetables'})",frozenset({'yogurt'}),0.047381799694966954,0.13950177935943062,0.012913065582104729,0.27253218884120173,1.9536108434790225,0.006303220215404711,1.1828677605265645
frozenset({'pip fruit'}),frozenset({'yogurt'}),0.07564819522114896,0.13950177935943062,0.017996949669547534,0.2379032258064516,1.7053777156023697,0.007443891830867678,1.129119358300853
frozenset({'soda'}),frozenset({'domestic eggs'}),0.17437722419928825,0.06344687341128623,0.012404677173360447,0.07113702623906705,1.1212061747776032,0.001340987503776727,1.0082791036407057
frozenset({'curd'}),frozenset({'root vegetables'}),0.05327910523640061,0.10899847483477376,0.010879511947127605,0.20419847328244276,1.8734067021761422,0.005072170735798531,1.1196278157951525
frozenset({'whole milk'}),frozenset({'bottled water'}),0.25551601423487547,0.11052364006100661,0.03436705643111337,0.13450059689614005,1.2169396232507244,0.0061264964439949506,1.027703031046754
frozenset({'hygiene articles'}),frozenset({'other vegetables'}),0.03294356888662939,0.1934926283680732,0.009557702084392475,0.2901234567901234,1.499403151618951,0.003183364352693876,1.1361234278641055
frozenset({'other vegetables'}),frozenset({'whipped/sour cream'}),0.1934926283680732,0.07168276563294357,0.02887646161667514,0.14923804519180242,2.081923651718265,0.0150063748856643,1.0911597881411417
frozenset({'hamburger meat'}),frozenset({'rolls/buns'}),0.033248601931875954,0.18393492628368074,0.00864260294865277,0.2599388379204893,1.413210873934777,0.002527023803277721,1.1026995004348612
frozenset({'tropical fruit'}),frozenset({'chocolate'}),0.10493136756481952,0.04961870869344179,0.00813421453990849,0.07751937984496124,1.5623014360147414,0.002927655579905244,1.0302452653659329
frozenset({'tropical fruit'}),frozenset({'whipped/sour cream'}),0.10493136756481952,0.07168276563294357,0.013828164717844434,0.13178294573643412,1.8384188245642974,0.006306394089151219,1.069222528869199
"frozenset({'whole milk', 'other vegetables'})",frozenset({'bottled water'}),0.07483477376715811,0.11052364006100661,0.010777834265378749,0.14402173913043478,1.3030853765849366,0.002506822665490507,1.039134287166824
"frozenset({'sausage', 'other vegetables'})",frozenset({'rolls/buns'}),0.026944585663446874,0.18393492628368074,0.008845958312150484,0.32830188679245287,1.7848806283050158,0.0038899079344000614,1.2149283400832844
frozenset({'beef'}),frozenset({'other vegetables'}),0.05246568378240976,0.1934926283680732,0.019725470259278087,0.37596899224806196,1.943066231613079,0.009573747205091429,1.2924155396337709
frozenset({'fruit/vegetable juice'}),frozenset({'pip fruit'}),0.0722928317234367,0.07564819522114896,0.009557702084392475,0.1322081575246132,1.7476710070625951,0.004088879837088265,1.0651768771438623
frozenset({'beef'}),frozenset({'pork'}),0.05246568378240976,0.05765124555160142,0.007625826131164209,0.14534883720930233,2.521174275050244,0.004601114112391832,1.1026121480620719
frozenset({'whole milk'}),frozenset({'frozen vegetables'}),0.25551601423487547,0.04809354346720895,0.02043721403152008,0.07998408276959808,1.6630939831691272,0.008148543494347116,1.0346630299597335
frozenset({'butter milk'}),frozenset({'whole milk'}),0.027961362480935434,0.25551601423487547,0.011591255719369599,0.41454545454545455,1.622385414028868,0.004446679825664388,1.271634137176455
"frozenset({'whole milk', 'yogurt'})",frozenset({'domestic eggs'}),0.05602440264361973,0.06344687341128623,0.007727503812913066,0.13793103448275862,2.173961096374889,0.004172930630440396,1.0864016268429082
frozenset({'sausage'}),frozenset({'shopping bags'}),0.09395017793594305,0.09852567361464158,0.015658362989323844,0.16666666666666669,1.6916064671482631,0.006401858421969617,1.0817691916624301
"frozenset({'whole milk', 'bottled water'})",frozenset({'soda'}),0.03436705643111337,0.17437722419928825,0.0075241484494153535,0.21893491124260359,1.2555246950851349,0.0015313165450575065,1.0570473417448507
frozenset({'other vegetables'}),frozenset({'bottled beer'}),0.1934926283680732,0.08052872394509406,0.016166751398068124,0.08355228586442459,1.0375463781270402,0.0005850369428048816,1.0032992192273429
"frozenset({'whole milk', 'other vegetables'})",frozenset({'rolls/buns'}),0.07483477376715811,0.18393492628368074,0.017895271987798677,0.23913043478260868,1.3000817170187706,0.0041305433914805255,1.0725426683128767
frozenset({'white bread'}),frozenset({'soda'}),0.042094560244026434,0.17437722419928825,0.010269445856634469,0.24396135265700483,1.399043675441191,0.0029291132873914254,1.0920377929121234
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'pip fruit'}),0.04229791560752415,0.07564819522114896,0.008439247585155059,0.19951923076923078,2.637461874483044,0.005239486607829388,1.1547457981621683
"frozenset({'root vegetables', 'beef'})",frozenset({'other vegetables'}),0.017386883579054397,0.1934926283680732,0.007930859176410779,0.456140350877193,2.357404283172461,0.004566625373569852,1.4829329091296721
frozenset({'whole milk'}),frozenset({'yogurt'}),0.25551601423487547,0.13950177935943062,0.05602440264361973,0.21925984878631116,1.5717351405345263,0.020379464003024997,1.1021569971813203
frozenset({'yogurt'}),frozenset({'cream cheese '}),0.13950177935943062,0.03965429588205389,0.012404677173360447,0.08892128279883381,2.2424123495552064,0.006872832338568588,1.0540754448398577
frozenset({'whipped/sour cream'}),frozenset({'butter'}),0.07168276563294357,0.05541433655312659,0.010167768174885612,0.14184397163120566,2.5596980935649682,0.006195515275042781,1.1007155251736294
"frozenset({'root vegetables', 'whole milk'})",frozenset({'yogurt'}),0.048906964921199794,0.13950177935943062,0.014539908490086425,0.2972972972972973,2.1311362382790953,0.007717299860509798,1.2245551601423488
frozenset({'brown bread'}),frozenset({'other vegetables'}),0.06487036095577021,0.1934926283680732,0.018708693441789527,0.28840125391849525,1.490502539300263,0.0061567567972719145,1.1333737953770247
frozenset({'soda'}),frozenset({'chicken'}),0.17437722419928825,0.04290798169801729,0.008337569903406202,0.0478134110787172,1.1143244027468806,0.0008553951589120841,1.0051517522277407
"frozenset({'root vegetables', 'whipped/sour cream'})",frozenset({'other vegetables'}),0.01708185053380783,0.1934926283680732,0.008540925266903915,0.5,2.5840777719390435,0.005235713109726864,1.6130147432638535
frozenset({'pip fruit'}),frozenset({'whipped/sour cream'}),0.07564819522114896,0.07168276563294357,0.009252669039145907,0.12231182795698924,1.7062933729886371,0.0038299971905531244,1.0576845671808424
"frozenset({'tropical fruit', 'whole milk'})",frozenset({'other vegetables'}),0.04229791560752415,0.1934926283680732,0.01708185053380783,0.4038461538461539,2.087139738873843,0.008897515668417037,1.3528510749954903
frozenset({'butter milk'}),frozenset({'other vegetables'}),0.027961362480935434,0.1934926283680732,0.010371123538383325,0.3709090909090909,1.9169158744565995,0.0049608060191946995,1.2820203884322534
"frozenset({'frankfurter', 'whole milk'})",frozenset({'other vegetables'}),0.020538891713268937,0.1934926283680732,0.007625826131164209,0.3712871287128713,1.9188696326280026,0.0036517019897965644,1.282791252516923
